date,rating,review_text,helpful_count
2026-03-22 06:08:12,5,It provides a lot of data and information to analyse and compare funds than any other investment app.,0
2026-03-22 04:07:44,1,is platform me sabse ghatiya support milta he koy call nehi lagta he sirf ai se cunnect hota he koy resolution nehi milta koy call back nehi hota,0
2026-03-21 10:06:40,2,maine ek recharge kiya tha or payment failed ho gaya account se paise kat gaye lekin abhi tak bapas nhi aaye 11 din ho gaye,0
2026-03-21 00:10:54,3,IND money Team can update the portfolio section because it's now complex... My opinion is the percentage of stocks and improved analysis section... please,0
2026-03-20 15:16:12,1,"Without any reason, the account of Ind Federal was closed and even after 10 days the balance amount has not been refunded.",1
2026-03-20 12:03:26,1,worst customer support indmoney has.. pathetic.. I want to close my account they aren't helping.,0
2026-03-20 06:37:14,1,"A new ticket (3153991) has been raised regarding my unresolved issue. My previous tickets (3132454 and 3150933) were closed without any resolution. Order ID291192,Amount: ₹50,000 (UTI Retirement Solution Fund )Order Date: 22 Feb2026 Unit Allot Date: 24 Feb Despite the unit allotment being completed, nothing happened. your team asked for 1 more week given that. Now on Monday see you in court.",0
2026-03-20 04:53:08,5,The examples given and the way explain the details can understand and awsome,0
2026-03-20 01:29:10,1,Worst app. I was install the app before 6 months. Still now i can't add my bank details. They push to open Federal bank account. This app haven't customer care contact numbers. How to reach you with out customer care contact numbers. Very poor app. I recommend all peoples Angel one is best. They having customer care contact numbers. If any problem they will solve within a hour. Indmoney is worst app don't install the app.,0
2026-03-19 19:09:48,1,"The interface is very much cluttered and font size is kind of very bigger. it's good to track india stock, US stocks and Mutual fund all in one place which is good but it doesn't provide rich UI. Please check all your competitors UI like Zerodha, Groww where you feel so much difference. The font is too much bigger and UI is very bad. also, the website is even worse since most of the options are not there at all.",0
2026-03-19 13:20:35,1,it was better when they had zero brokerage for US stocks but now they are charging us 0.50% of the trade value per trade + other charges + 0.38% extra charges if the stock price is below 1$ + gst.,0
2026-03-19 12:23:40,5,nice and low charges I love it easy to use,0
2026-03-19 06:08:41,2,"Hate the new update. All the options that used to pop up when you clicked on NPS (Bank savings, EPF etc) are gone. Those were my favourite portfolio tracking features. The net worth page isn't as clear as those features were. Idk why apps mess with perfection. Also, my EPF account doesn't connect no matter how much I try. Kindly provide manual tracking option for EPF type things so that we can track in some manner at least. And pls provide more clarity on when MF NAV are updated daily. Thanks.",1
2026-03-19 05:17:56,3,One of the widely used and very important features of mutual funds purchase as a basket is missing which is available with other brokers. Please bring it at the earliest. Will give 5 stars if made available by next month.,0
2026-03-19 05:13:01,5,A very good app for all types of investment and tracking of investment.,0
2026-03-18 18:53:18,5,that was an excellent platform for mutual fund and stock markets ☺️,0
2026-03-18 16:32:11,1,Warning ⚠️ I bought 15 shares ranging from ₹1 to ₹25 and when I sold them they charged DP Charges of ₹14+18% GST on every Share I sold. My wallet balance got in Negative. The problem is that They won't tell you all this before adding funds in your Demat wallet. Everything is hidden beneath FAQ pages if you dig. Invest in Mutual funds to avoid all hidden charges.,0
2026-03-18 13:25:27,1,"Worst services from this team. After debiting money from my account, they didn't credit it to the NPS account. Even after 10 days, nothing was done. I suggest that you try focusing on other apps.",0
2026-03-17 19:18:26,5,very nice feature and system.. my all time favourite... very good design.. and also investment in usa stock... very good,0
2026-03-17 08:35:43,4,It's a good trading platform and we also invest in us market also,0
2026-03-17 07:43:55,1,Very disappointed with their KYC process with takes ages to complete! I have deleted account as its KYC process is complex and their rules and regulations are even worse than NRI banks ! Not recommended to install and risks your money.,0
2026-03-17 04:16:24,1,don't install and don't open account hidden charges and brokerage charges,0
2026-03-16 17:24:16,4,"""Finally, an app that gives a real, consolidated view of my net worth. The automatic tracking is incredibly efficient"".",0
2026-03-16 13:59:23,5,best app for Indian to invest in US stocks. good interface. reliable and trustable and data privacy. Investment made easy.. but Indian stock part need change of interface. and should be easy to use.,0
2026-03-16 09:03:34,3,"Working good till now. Reduced the rating as they have tied with SBM Bank which is a pain. Am trying to close the account, they neither respond to email nor getting them over calls is easy. We have to take action and get this bank closed.",0
2026-03-16 05:15:51,1,"Himanshu Shinde 16 march 2026, I was having 37k rupee in wallet and i was earning 2k fno profit but due to app issue was unable to book profit i tried multiple time but it was not happened and price goes down also my wallet goes negative 31 lac rupee and trade automatically closed.i have screen shot as well and now team is duducted my 5k rupee and reverted my wallet 33k rupee and saying no issue happen so we cant credit you can shift to another plateform. worst app.",4
2026-03-16 02:59:58,1,"service is very bad during really wanted to get help from them, they re money minded, don't use this app.",0
2026-03-15 16:45:31,1,"There is no option to create a US account for NRI. Misleading Info in app , how NRI can invest in US stock.",0
2026-03-15 16:01:14,2,didn't get money back I even sold them back and some were stopped but cutting my balance and it's going into a negative,0
2026-03-15 15:13:58,5,All in one best app వెరీ గుడ్ బెస్ట్ లోగో ప్రాసెసింగ్ బెస్ట్ యాప్ ఇన్వెస్ట్మెంట్ అండ్ ట్రేడింగ్ స్టాక్ గుడ్ సాఫ్ట్వేర్ యాప్,0
2026-03-15 12:37:36,5,"Resolved the issue for buying of partial shares on time, but I am unsure whether they will allow buying of partial US stocks in future as told by their respective customer support person.",0
2026-03-15 07:38:59,4,"i was using indmoney app for all my UPI payments until now. but, now none of the apps (network carrier app, food delivery apps, e-commerce apps) are detecting indmoney in ""pay by UPI option"". this is frustrating me. expecting quick amendments.",0
2026-03-15 00:15:00,4,sab achcha hai customer help nahin Hai Mobile number customer care,0
2026-03-14 12:03:46,5,जब मैं अकाउंट ओपन किया है तब मुझे ₹10 आर्डर का ऑफर दिया गया था क्योंकि मैं दूसरे के लिंक से इसको ओपन किया था जो मुझे नहीं मिल पाया। आप सभी दोस्तों से निवेदन करता हूं कि कोई भी इस ऐप को युज ना करें क्योंकि इसमें कस्टमर सपोर्ट बहुत ही खराब है और ये लोग से मैसेज करते हैं और बात भी ठीक से करते नहीं है। और अगर आपका कभी कोई तकलीफ हुआ तो फिर आपके पैसे फंस जाएंगे और मिल भी नहीं पाएंगे क्योंकि आप सामने कस्टमर से कैसे जब बात नहीं कर पाएंगे तो कैसे मिलेंगे और ये चैट करते हैं। .thank you,1
2026-03-14 05:15:11,4,"All good. Every time a new folio is getting created in mutual funds when switching happen, there is no option available to merge multiple folios into single one",0
2026-03-13 19:31:38,5,"Loved it, very good app they're provided next level features.",0
2026-03-13 17:47:28,1,I am not able to access external mutual fund data. I have followed the scan‑code steps more than 10 times. It always results in an error. I am getting frustrated due to this issue. Kindly resolve it at the earliest.,2
2026-03-13 17:41:30,5,my sip deducted two times this month and no response from complaint,0
2026-03-13 08:55:28,1,Sometimes while making UPI payments after entering UPI PIN it throws back to the amount entering page. Money gets debited but not credited to the receiver. Very bad app.,0
2026-03-13 08:02:09,1,"just a pathetic team of developers, cant resolve the MF portfolio refresh issue and closing the incidents again and again without any resolution. can't expect anything better anyhow",0
2026-03-13 06:13:32,1,Instead of resolving my issue. Your team is trying to prove i am wrong. I decide to go for insurance cancellation,0
2026-03-13 02:18:50,4,"Useful app, but I find the lack of an option to pay bills with a debit card .I think that's a big drawback.",0
2026-03-12 21:34:03,4,Best app if you want to diversify globally especially US Stocks. INDstocks and tracking finance features are also good.,0
2026-03-12 17:20:37,1,"The app does not allow you to modify an order. When you click on talk to agent, no one calls you back. Lost a lot of money because of app glitch.",1
2026-03-12 04:57:52,1,bahut slow hai aur watch list mai index add nahi hoo rahai hai,0
2026-03-12 03:14:33,5,gives a very good experience and easy to track external funds,0
2026-03-11 10:21:53,1,"I am very disappointed with the service of INDmoney. Today my shares were sold without any prior information or notification. I did not receive any message, email, or alert before this transaction happened. As a user, I expect transparency and proper communication regarding my investments. Selling shares without informing the account holder creates confusion and loss of trust. I request the INDmoney team to explain why this happened and make sure such actions are not taken without informing th",1
2026-03-11 05:30:49,1,"7.5 percent is charges for MTF in advertisement but 15 percent charges getting deducted. Unable to contact the customer care number. Indian stocks department, to get resolution for my issue",0
2026-03-11 04:35:37,5,"This app is really nice and beautiful, its clean UI is easy to understand even for beginners 😅😊",0
2026-03-10 18:08:10,5,Thank you for bing a part of indmoney I need to guide me for every stap of my investment.,0
2026-03-10 16:56:46,5,इंडीमनी में अकाउंट ओपन तो कर लिया पर इतना नेगेटिव रिव्यू देख के अब सोच रहा हूँ अकाउंट क्लोज ही कर दूँ INDmoney का ₹10 brokerage का एड देखकर अकाउंट खोला और अब ₹20 brokerage लग रहा ab rs.10 kardi samne se call aaya tha,1
2026-03-10 16:55:55,1,most frustrating experience taking 6 days to deposit money from bank account after debit . this kind of bad services getting from this app,0
2026-03-10 16:05:40,5,really giving rating from my heart cause give very good cashback S,0
2026-03-10 13:46:48,1,"New update dated 5th march is terrible, line patterns are not accurately showing in graph. So many useless changes done which is irritating towards the easiness of trading!",2
2026-03-10 12:08:58,1,the refresh option of external portfolio has become absurd. earlier it was just an OTP and it automatically refreshed. now some QR code is generated and it has to be uploaded in the call function please revert back to the previous option,2
2026-03-10 06:34:56,1,"just go with grow or anything else , i bought something and it got rejected but there is not any feature that tells me that where my money is gone , what i bought and at which step it got stuck.",0
2026-03-10 05:20:16,1,"too many updates, can't use the old version have to update everytime",0
2026-03-10 05:01:28,1,mujhe Laga federal Bank ka account open karna bada asan hoga Ind money app se par aaj dekh liya Aaj ye app install karna hi Sahi rahega 🥹,0
2026-03-09 18:58:43,4,"Indmoney team very active,after raising concern regarding LAMF they assure to weived off 1 year of amc charges that was not mentioned in indmoney site",4
2026-03-09 17:10:31,1,"we didn't recommend to use this Application for trading in us market because they didn't provide any other option to add money his have a limited option 1. ICICI HDFC, AND FEDERAL BANK THEY not have UPI and any other bank like SBI , BOB , PNB, Etc",2
